Province name,District municipality name,District/Local municipality name,Total Population,Black African,Coloured,Indian/Asian,White,Informal Dwelling,Piped (tap) water on community stand,No access to piped (tap) water,Pit toilet,Bucket toilet,Communal refuse dump,Communal container/central collection point,Own refuse dump,Dump or leave rubbish anywhere (no rubbish disposal),Gas for lighting,Paraffin for lighting,Candles for lighting,Paraffin for cooking,Wood for cooking,Coal for cooking,Animal dung for cooking
KwaZulu-Natal,Ugu,Umdoni,156442.8815,123357.8309,895.678813,20778.0028,11154.73318,2346.072049,5992.88055,8337.878389,11851.65873,1806.738775,390.5368433,1696.20386,15636.73827,2346.966667,105.4708149,364.684685,2513.840986,400.1102451,3802.842797,13.91827841,9.278852276
KwaZulu-Natal,Ugu,Umzumbe,139044.8091,138602.1373,207.9933291,124.4081135,72.44282469,215.885766,7061.01687,7753.833339,15945.31897,337.5862276,430.8913226,30.1562699,22401.87852,1035.155458,124.1257678,104.3870881,1059.075728,199.4953239,4735.303229,20.87741762,1.159856535
KwaZulu-Natal,Ugu,uMuziwabantu,115779.5276,112872.1268,1600.528649,626.5311475,524.4980978,142.6775885,10382.60323,5774.085575,15083.63701,22.96616981,171.5225349,163.1920564,16123.44914,336.6361107,41.86143443,50.88511708,648.9478335,259.1562402,3546.865486,8.538577589,11.59856535
KwaZulu-Natal,Ugu,Ray Nkonyeni,362134.4457,300434.6778,4829.466032,20396.57365,35757.79689,2922.300982,24292.89329,7481.490769,37499.92872,1111.938449,859.7294867,661.3897915,47460.32493,2419.454303,74.32844336,169.5703187,1179.2109600000001,742.5551555,2069.858233,46.40812155,2.319713069
KwaZulu-Natal,Umgungundlovu,Umgungundlovu,1235715.49,1003060.931,28016.95135,126617.8674,74039.07526,13184.32158,20417.03662,20558.82209,104399.2873,1553.013592,7157.610727,5884.790554,113394.9512,14287.4044,616.6032514,1042.63681,5447.699817,3408.821626,7170.696049,117.3067342,14.35227468
KwaZulu-Natal,Umgungundlovu,uMshwathi,118477.8335,112079.5075,358.0059512,2487.588494,3307.473074,489.3169296,3077.069226,3879.021034,13507.19792,235.8873499,404.7824265,772.4309817,15160.27104,1218.77648,53.09451422,125.0974446,963.0336656,348.3420946,2061.129461,36.38699341,1.159856535
KwaZulu-Natal,Umgungundlovu,uMngeni,105068.5942,70088.33946,2364.724549,8003.367996,24012.92787,1771.147101,1213.723759,1619.418821,3001.424361,441.9671785,474.6997667,422.3552821,3242.215555,985.7543663,50.57563587,317.1328608,984.3914727,828.6708254,345.7921764,10.90823814,0.0
KwaZulu-Natal,Umgungundlovu,Mpofana,33382.36369,29968.0997,195.6349852,1172.322364,1975.394595,85.9816201,476.2107856,1171.42381,1237.334764,52.92697276,70.24873014,137.4472297,1769.287233,50.34332118,4.839925666,6.728178329,265.7312814,22.31137567,1451.829633,4.441462467,0.0
KwaZulu-Natal,Umgungundlovu,Impendle,36647.72446,35851.71882,72.40799841,74.24264454,625.7176523,53.68584981,1649.839749,873.4329568,5109.353671,23.72756315,131.4317903,24.72243365,5979.164305,109.0831464,9.776287527,4.606428932,182.8309972,20.23611499,959.0055644,4.606428932,1.159856535
KwaZulu-Natal,Umgungundlovu,The Msunduzi,817725.0721,635993.9887,24213.65785,113400.1541,41243.99153,10268.03981,9558.885413,9092.329677,65569.56064,751.9445213,5485.333724,4306.399687,68247.48553,11442.32056,456.1940706,507.8769078,2589.469234,1951.106728,846.8790797,38.95933427,10.87270507
KwaZulu-Natal,Umgungundlovu,Mkhambathini,61660.24583,59009.1037,196.07966,579.8817007,1792.751116,287.8438311,1424.15961,3000.66595,7493.735097,30.51997812,137.566058,150.7382054,9918.779642,367.1078472,32.67646293,60.87846618,235.545852,152.9393122,655.9858483,20.28099075,0.0
KwaZulu-Natal,Umgungundlovu,Richmond,62753.65635,60070.1733,616.4403529,900.3100916,1080.819421,228.3064333,3017.148079,922.5298383,8480.680845,16.04002781,453.5482312,70.6967354,9077.747897,114.0186765,9.446354598,20.31652381,226.6973148,85.21517462,850.074286,1.723286199,1.159856535
KwaZulu-Natal,Uthukela,Uthukela,789091.8223,740525.3869,6758.684438,27858.76684,12484.47997,2514.990614,26533.1636,28757.07073,71856.82405,1367.859495,2805.775323,951.1339234,75799.06239,9697.050246,340.7104698,568.8541237,6591.904642,2870.026533,22308.0749,367.6401222,123.9777125
KwaZulu-Natal,Uthukela,Okhahlamba,143132.4789,139999.8035,314.126102,360.1376453,2279.862202,739.7147626,6197.262485,7721.087775,17500.23945,323.9342474,440.4817404,109.874129,19602.51982,1256.141568,44.40955296,102.2915095,1096.458146,563.7449438,4753.957473,27.60559595,20.14900193
KwaZulu-Natal,Uthukela,Inkosi Langalibalele,230923.8194,218674.8283,2183.911232,7939.347175,1829.727951,668.3095721,8724.685091,9567.0248,23363.44809,343.1979608,1244.883227,277.4062355,26110.31935,3418.033668,129.4148658,219.6830977,3071.780116,813.3490303,9902.249787,40.32167792,39.10770553
KwaZulu-Natal,Uthukela,Alfred Duma,415035.524,381850.7551,4260.647104,19559.28202,8374.889814,1106.966279,11611.21603,11468.95816,30993.13652,700.7272868,1120.410355,563.853559,30086.22322,5022.875009,166.886051,246.8795165,2423.666381,1492.932558,7651.867637,299.7128483,64.72100506
KwaZulu-Natal,Umzinyathi,Umzinyathi,649260.9874,617972.8474,4592.816617,14272.65355,11345.74674,1726.577942,19548.85871,43482.61885,57207.28095,2094.377774,1330.079505,1017.25147,65879.52462,12739.11449,709.0803835,426.7864371,8273.209022,2296.087357,20654.80447,980.1984888,314.5224407
KwaZulu-Natal,Umzinyathi,Endumeni,100085.3324,80322.74048,3119.577123,8296.017889,7908.897715,542.4640438,890.2445489,2176.699603,3143.055544,206.124574,262.8940465,632.5788604,3466.884103,477.8686956,69.25384007,104.6637335,1670.824275,962.7731471,1425.163579,293.1391922,32.65618414
KwaZulu-Natal,Umzinyathi,Nqutu,201132.553,200206.7149,330.8525819,276.6343167,125.3065655,315.7025956,7242.332457,10158.27406,19802.99242,606.7038566,435.2706564,69.46449453,22357.89313,2717.995175,417.816828,137.7423879,1435.204377,522.8085022,3945.719003,56.46029152,265.6282651
KwaZulu-Natal,Umzinyathi,Msinga,206001.276,205041.7781,283.45983,246.6108536,304.1007014,75.04160478,6982.237329,20599.81566,23292.4267,519.8500143,253.8131532,62.56625845,22994.68963,7750.644182,161.1870611,106.595931,2988.791358,266.7415107,9340.26934,601.9325442,16.23799148
KwaZulu-Natal,Umzinyathi,Umvoti,142041.8259,132401.6139,858.9270816,5453.390489,3007.441761,793.3696982,4434.044378,10547.82954,10968.80629,761.6993287,378.1016487,252.6418571,17060.05776,1792.606441,60.82265433,77.78438468,2178.389012,543.7641971,5943.652544,28.66646087,0.0
KwaZulu-Natal,Amajuba,Amajuba,687407.9058,634501.5298,5626.501472,20326.28422,25178.92595,2606.435043,7758.109084,7658.989464,43312.39657,1331.820124,1716.837303,1784.756867,45014.99045,4958.168359,175.924299,402.9904835,5950.887664,2301.813161,5134.624703,2103.409938,181.3952506
KwaZulu-Natal,Amajuba,Newcastle,507710.2764,461500.1176,4468.164767,18422.70341,21776.20633,1958.39658,2766.183895,2057.712257,22269.45608,1096.199268,1324.780975,1599.801602,23175.85323,3460.189745,115.7505549,288.8575888,2905.607106,1632.161469,1866.724632,253.1887698,13.59088134
KwaZulu-Natal,Amajuba,Emadlangeni,36947.63547,33718.23164,671.2779805,81.38367637,2447.397032,372.4718069,761.0144792,1942.701264,3699.105082,18.62621525,93.06930894,146.3449944,3873.131397,443.7500293,22.90271126,37.41486112,1905.447228,111.5703313,2580.755931,99.96534913,27.63857359
KwaZulu-Natal,Amajuba,Dannhauser,142749.994,139283.1806,487.0587252,1822.197132,955.3225888,275.5666559,4230.91071,3658.575943,17343.83541,216.9946407,298.9870186,38.61027028,17966.00582,1054.228585,37.27103287,76.7180336,1139.833329,558.0813599,687.1441405,1750.255819,140.1657957
KwaZulu-Natal,Zululand,Zululand,942794.2149,926346.2778,2491.026917,1915.794699,11020.89836,2900.571722,14456.79578,37870.1995,68385.19675,2917.702576,2416.536509,1112.191261,81999.65635,13844.55943,363.3964351,353.5955078,7326.847519,1760.690725,20962.64774,426.9950085,41.92233756
KwaZulu-Natal,Zululand,eDumbe,96735.25216,94561.38437,167.2062294,181.9946607,1785.668046,72.34283826,1719.916875,2619.755223,10798.84515,150.6302236,333.8408951,81.27198726,8163.591697,1718.101602,25.55237682,30.26031366,1116.954144,143.7701103,6424.877847,12.9259242,1.159856535
KwaZulu-Natal,Zululand,uPhongolo,151540.5943,148932.5966,308.8522114,307.2863739,1746.634453,407.5403571,2253.237698,5771.043185,14045.26724,190.295907,447.7423602,153.0274767,15828.26695,1535.335538,37.31844449,12.58157686,780.9249058,65.94294865,2753.728481,49.27740411,2.718176268
KwaZulu-Natal,Zululand,Abaqulusi,247262.8573,237206.7086,1383.981173,1040.931097,7199.750283,1706.815828,3912.825848,7849.245932,16245.19076,1215.571685,560.421005,460.1961768,18343.8235,3336.399255,197.1537141,219.8271569,3907.768944,1197.451563,5899.638687,256.8894894,22.56770661
KwaZulu-Natal,Zululand,Nongoma,225278.4077,224571.4258,281.6658195,224.5704285,103.2675823,300.0754454,4664.055828,14171.1648,14413.46559,585.5526035,709.1342724,167.4381382,20898.15053,4770.634031,52.99047045,49.5320195,904.1412463,171.0250916,2821.266964,82.74827715,10.83717201
KwaZulu-Natal,Zululand,Ulundi,221977.1035,221074.1624,349.321483,161.0121396,185.5779965,413.7972529,1906.759535,7458.990361,12882.42801,775.6521576,365.3979766,250.2574815,18765.82368,2484.089003,50.38142923,41.39444096,617.0582786,182.5010108,3063.135765,25.15391362,4.639426138
KwaZulu-Natal,Umkhanyakude,Umkhanyakude,738436.5641,729539.3808,1667.947033,1707.964106,4643.213782,2209.363037,11004.13278,53448.66539,63906.84284,2508.538338,2805.686841,1471.748242,84054.55118,10160.76163,798.6227862,260.1210733,10397.22065,305.9096677,23546.32168,118.3975317,13.68731754
KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,191659.7166,190218.291,331.4117001,230.5182066,700.7232302,407.8874141,3754.624433,12015.10778,17477.99393,382.3329328,787.3979015,118.8382761,23897.59194,1625.896315,249.8690869,116.7918004,5755.618315,93.65142401,8982.231864,55.50812762,3.446572397
KwaZulu-Natal,Umkhanyakude,Jozini,199152.9522,197666.087,270.5876015,369.8165574,541.2412127,964.6441559,2066.184491,16109.38878,19131.92943,667.5818076,780.7021915,629.8673515,22627.40887,3788.544894,196.4353362,27.63859316,3251.564998,38.27526564,7507.68436,24.41363894,1.159856535
KwaZulu-Natal,Umkhanyakude,Mtubatuba,215869.2178,212038.6685,802.1451524,850.4495313,2012.628179,651.1856255,3439.230999,13398.15235,15023.82349,975.4333197,590.4215815,499.5698545,22583.59447,1869.51586,149.3079561,51.99558038,641.8101238,92.26060659,2898.553563,19.91806062,7.92103207
KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,131754.6774,129616.3343,263.8025794,257.1798111,1388.62116,185.6458418,1744.092852,11926.01648,12273.09598,483.1902781,647.1651665,223.4727603,14945.9559,2876.804558,203.010407,63.69509939,748.2272148,81.72237149,4157.851889,18.55770455,1.159856535
KwaZulu-Natal,King Cetshwayo,King Cetshwayo,1021343.561,956640.719,5713.349481,19410.19812,37493.62691,2188.969506,17455.97589,28752.41463,79593.3189,1722.971904,5937.074871,7928.496034,95174.14758,10034.26836,450.9400137,162.1966316,3147.707766,520.1790404,17494.68214,112.1456896,6.197745872
KwaZulu-Natal,King Cetshwayo,Mfolozi,159667.9583,157670.3571,342.1064026,231.6451797,1107.997046,577.6963352,3333.186633,7832.961319,15040.01071,300.6325092,632.7318102,470.884495,20069.44804,767.777243,52.59200725,12.75842188,348.9208348,47.55411792,2072.683903,10.43870881,1.159856535
KwaZulu-Natal,King Cetshwayo,uMhlathuze,412074.9699,361147.432,3616.027159,15285.16436,30968.07773,777.7088419,2845.523763,4252.378991,28641.65419,152.9271221,4055.73071,6764.732221,29215.00763,2505.291579,145.3247067,41.99086783,498.279875,92.3759112,1139.917095,27.11069656,2.718176268
KwaZulu-Natal,King Cetshwayo,uMlalazi,241416.0854,231059.7305,1297.350614,3633.50462,4998.489009,572.9975074,6714.585632,10405.76863,20879.42149,536.6325692,560.4707228,522.9532257,27299.36193,2936.253985,99.50265534,51.03622338,1275.980219,194.8832576,6825.012857,21.44084729,2.319713069
KwaZulu-Natal,King Cetshwayo,Mthonjaneni,99288.75151,98404.30348,300.0237752,128.572976,384.2302885,117.7376031,3088.277159,2924.108694,4525.956588,564.6005056,403.9556577,136.6176507,7807.084567,1387.20687,97.84753075,29.66644222,436.8258534,102.1556575,2503.221195,46.19629771,0.0
KwaZulu-Natal,King Cetshwayo,Nkandla,108895.7958,108358.896,157.8415294,131.3109798,34.83283666,142.8292188,1474.402702,3337.196997,10506.27592,168.1791975,284.1859696,33.30844243,10783.24541,2437.738686,55.67311366,26.74467632,587.7009842,83.21009629,4953.847091,6.959139207,0.0
KwaZulu-Natal,iLembe,iLembe,782660.8143,679059.4029,5205.646859,65656.49576,30318.90023,5211.579569,32862.13906,33264.56069,75118.34004,2323.811858,4843.829343,4129.611112,69507.91641,9958.631933,435.4759922,265.6197946,2873.425014,780.0068934,11935.11605,116.8445026,9.281388133
KwaZulu-Natal,iLembe,Mandeni,180939.4929,172211.4439,1082.713851,4344.408429,2063.169304,1207.878169,5881.05846,7144.972943,16531.98824,1168.778369,1003.978515,2240.443978,18574.18056,1646.785625,30.82320865,34.56473516,558.9939006,100.0801308,1261.348079,11.59856535,0.0
KwaZulu-Natal,iLembe,KwaDukuza,324911.6495,231939.1439,3618.219424,60377.01913,27935.46465,3534.569097,22257.79737,3938.842927,30506.29041,325.4558942,3046.714284,1679.677218,15728.92391,3527.902528,165.0955518,130.8759567,770.9800585,393.7754202,860.4201004,25.82414181,6.563211865
KwaZulu-Natal,iLembe,Ndwedwe,165826.3042,164402.3023,315.6075155,828.5494075,196.9328645,295.1445833,2574.421617,13804.64995,14818.13471,642.7984561,523.4863992,123.6605313,20170.81533,3233.152238,49.27740411,72.34254598,858.4316978,205.557812,5500.99054,34.18739061,1.558319734
KwaZulu-Natal,iLembe,Maphumulo,110983.3678,110506.5127,189.1060688,106.5187983,123.3334093,173.9877203,2148.861614,8376.094872,13261.92668,186.7791394,269.6501457,85.82938355,15033.99661,1550.791543,190.2798276,27.83655683,685.0193571,80.59353055,4312.357332,45.23440485,1.159856535
KwaZulu-Natal,Harry Gwala,Harry Gwala,563893.1027,542326.8528,11043.65813,1944.057144,7011.602946,3212.576164,23667.89842,32884.57779,54669.4252,829.2676922,2650.751935,3422.904742,59698.27278,6021.149881,445.2337022,697.7666666,3838.039786,2118.43418,23581.63549,66.89940616,12.56045821
KwaZulu-Natal,Harry Gwala,Greater Kokstad,81676.11749,71007.6636,7766.631822,686.9472703,2068.218386,1134.928241,2579.38051,844.2066051,2186.318154,267.4961617,435.4842417,834.0447713,2421.75105,423.7356131,63.19752207,341.061992,810.1600269,817.5760352,1076.6366,7.956565134,1.558319734
KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,133031.883,128897.3435,1921.145712,742.9361127,925.9662908,1087.309033,7321.292076,8656.551124,15915.79224,130.7274173,1051.927283,315.7428134,17378.34712,1901.161092,168.1702039,189.6137852,1384.136954,803.1373797,6795.253481,27.63859316,2.883142733
KwaZulu-Natal,Harry Gwala,Umzimkhulu,220619.7022,218609.0987,890.5423052,265.3181714,163.1447306,263.9084972,9161.439856,15250.72393,22653.94056,290.3949476,614.0463085,1205.205355,23972.33759,3343.854565,174.9423547,88.197833,984.8431369,372.1536366,7632.060256,16.8225398,3.479569604
KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,128565.4,123812.747,465.3382934,248.8555893,3854.273539,726.430392,4605.785974,8133.096124,13913.37424,140.6491656,549.2941015,1067.911802,15925.83703,352.3986106,38.9236216,78.89305641,658.8996688,125.5671283,8077.685149,14.48170808,4.639426138
North West,Bojanala,Bojanala Rustenburg,1624427.82,1549267.182,10905.50936,1321.021071,59560.5226,78262.07935,52371.81171,69368.84742,222719.551,2951.33945,8588.448778,35225.60761,144954.8299,22211.12989,975.2182937,5037.326516,21205.84222,19970.59187,17447.87408,125.5027531,38.95225515
North West,Bojanala,Moretele,219119.5422,217925.1555,556.0761357,91.29230715,329.5567734,4495.32359,6807.523548,15861.21164,45590.97466,236.5190622,484.6282232,6990.799227,27522.78428,2975.948964,51.10896222,149.9479574,988.2415293,662.3071923,4719.151017,10.96716969,4.826855648
North West,Bojanala,Local Municipality of Madibeng,522565.82,491049.429,4522.080915,376.2578853,25815.64187,38632.94722,18410.57234,31804.59657,76600.32676,1006.927212,3475.218935,4628.887544,66978.60626,12265.3907,366.1007321,1741.208536,10549.47318,9759.515448,4405.686309,60.04981521,5.171939668
North West,Bojanala,Rustenburg,562315.2596,528255.1495,4419.838901,618.497631,27297.4892,27060.19348,9690.961742,8449.346317,48806.6627,1083.77764,3588.095753,7024.664494,29245.7384,4726.462282,504.8388015,2806.073432,7016.981508,8504.638442,1877.143666,34.39593178,13.02783944
North West,Bojanala,Kgetlengrivier,54759.45688,48329.97202,564.1140346,42.95468062,5480.616149,1437.968948,1103.441876,211.1221598,1086.246893,36.36736547,213.9330861,1064.843822,2018.844971,869.6613253,8.414638698,45.35444111,666.6553524,247.1222649,603.377063,3.24269903,3.858481276
North West,Bojanala,Moses Kotane,265667.7411,263707.4757,843.3993725,192.0185668,637.2186152,6635.646116,16359.3122,13042.57073,50635.33996,587.7481712,826.5727811,15516.41253,19188.85594,1373.666611,44.75515922,294.7421493,1984.490645,797.0085186,5842.516021,16.84713739,12.06713912
North West,Ngaka Modiri Molema,Ngaka Modiri Molema,937723.4771,903369.3819,11671.94117,646.040628,20683.16958,18629.81745,57200.06077,34197.83684,121490.273,2077.300947,5779.317319,1603.792445,149467.1516,15315.61368,222.0672021,1091.997655,11556.45191,5844.825282,17750.8151,94.45269884,185.4507813
North West,Ngaka Modiri Molema,Ratlou,128766.4796,127512.7212,663.7126621,62.54197104,439.2428777,912.0369707,13581.01299,6632.255545,21448.32767,266.2927347,277.4383568,51.15866338,23743.81781,1098.054727,9.627972566,127.7381053,1889.123445,639.7767353,4585.853288,19.28168386,114.5652255
North West,Ngaka Modiri Molema,Tswaing,128671.6678,123254.2425,1008.715039,63.55092186,4153.858309,4772.065435,8101.391884,3820.477532,13522.02638,491.7531498,299.4766822,732.5403458,16724.02798,4085.994566,36.48161806,269.4745104,2044.923623,1560.987901,980.9324434,9.596502029,13.61893705
North West,Ngaka Modiri Molema,Mafikeng,354504.3428,345114.6519,6172.907475,315.123567,2443.49791,5851.681381,18170.99423,15457.48462,47957.35083,517.1791565,2198.086294,450.0999798,60009.33645,3110.719038,101.491469,261.5633785,2405.96984,1388.874505,2923.592141,10.86042521,30.48808124
North West,Ngaka Modiri Molema,Ditsobotla,164176.4062,150600.2815,2572.425235,97.12425579,10642.16718,3211.507876,6670.00397,2960.650442,12277.97302,596.5928227,2745.229586,227.5775173,20342.31814,5756.233317,40.04471648,275.191632,2534.019082,1768.887817,1226.440145,40.71770799,21.22915512
North West,Ngaka Modiri Molema,Ramotshere Moiloa,161604.5807,156887.4848,1254.180759,107.6999123,3004.403309,3882.525787,10676.6577,5326.968704,26284.59506,205.4830833,259.0864006,142.4159384,28647.6512,1264.612028,34.421426,158.0300282,2682.415921,486.2983233,8033.997079,13.99637976,5.549382374
North West,Dr Ruth Segomotsi Mompati,Dr Ruth Segomotsi Mompati,508192.236,483299.3756,13539.04432,230.6255003,10389.19186,5094.754369,50817.0722,6926.901585,63023.29741,1605.222649,2030.018112,2476.819941,65606.35637,7966.432997,290.2770987,432.5795316,4803.975888,2064.741216,8989.347827,90.94401339,27.86116445
North West,Dr Ruth Segomotsi Mompati,Naledi,63755.01849,52562.6258,7312.080677,42.30786138,3671.229121,1207.478425,2036.282069,273.6141831,2155.231385,116.1607518,360.1189286,259.6552921,3805.29491,950.6151936,43.85316469,120.2100836,651.0870551,469.0042141,403.2395318,4.966184562,0.0
North West,Dr Ruth Segomotsi Mompati,Mamusa,70483.46035,67220.13864,1020.333182,19.60499094,2124.157822,1123.41508,2354.880151,1684.371573,4984.134344,115.5843385,452.5450373,79.95717409,3696.594293,2480.88813,19.70187588,66.10006345,821.7696743,690.2651167,248.9475007,1.313458392,0.0
North West,Dr Ruth Segomotsi Mompati,Greater Taung,202009.254,200206.082,1162.143941,95.60057293,351.7053539,1599.529924,31591.13751,2659.889626,35145.28935,1191.013922,505.9628231,919.9238864,36307.71098,3445.195513,188.328376,132.9261824,1231.075738,447.105606,2931.771939,68.8703451,9.760455775
North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,59814.79952,53414.81801,2873.330994,23.15855812,3357.854788,581.8326583,355.1676541,452.9365697,212.0006894,43.95990917,31.4411075,1169.990914,515.283579,272.7465307,9.194208742,52.53833567,407.4169628,286.5787907,136.5996727,1.313458392,0.0
North West,Dr Ruth Segomotsi Mompati,Kagisano-Molopo,112129.7036,109895.7111,1171.155531,49.95351692,884.2447744,582.4982815,14479.60481,1856.089634,20526.64164,138.5037279,679.9502158,47.292674,21281.47261,816.9876298,29.19947343,60.80486657,1692.626458,171.7874885,5268.789183,14.48056694,18.10070868
North West,Dr Kenneth Kaunda,Dr Kenneth Kaunda,734203.3758,626587.8006,24603.25361,456.0413765,81253.66809,21787.33141,13973.8115,6410.756353,14485.26903,3141.689541,2572.40798,4906.85923,23140.0902,11747.84895,321.355493,5004.034079,9773.455136,15539.22003,1561.002513,68.31751074,20.04712584
North West,Dr Kenneth Kaunda,City of Matlosana,431231.0801,363559.8794,12581.44159,258.3528249,54153.98446,10451.03495,7096.758279,2086.562011,6027.746794,1458.610766,536.3727116,2295.244523,6958.904519,4628.95392,148.5382359,3742.489147,4047.85949,8593.561171,540.3464735,29.07754679,5.253833567
North West,Dr Kenneth Kaunda,Maquassi Hills,90302.12419,84719.98433,1150.92439,50.66339647,4249.161841,1537.683245,1625.480597,1837.109684,532.0763474,510.2010057,1526.723219,1129.930294,7250.294409,2596.81938,22.14015428,119.0782067,1237.698038,919.0253392,398.996635,7.183074205,1.313458392
North West,Dr Kenneth Kaunda,JB Marks,212670.1715,178307.9369,10870.88762,147.0251551,22850.52179,9798.613218,5251.572625,2487.084659,7925.445887,1172.877769,509.312049,1481.684413,8930.891269,4522.075647,150.6771029,1142.466726,4487.897607,6026.633523,621.6594043,32.05688975,13.47983389
Gauteng,Sedibeng,Sedibeng,1190688.062,1051995.985,12258.37083,8834.191177,115237.5455,32078.347,8271.592241,3424.854545,8823.667539,4328.880649,19567.43351,6592.155762,62136.03854,50686.34718,1177.624232,3216.466519,16088.86523,11558.43663,2281.347603,1015.701016,14.0248776
Gauteng,Sedibeng,Emfuleni,945650.3553,859578.3228,9451.219333,6485.456672,68276.62487,28064.84892,6429.812861,2219.301925,6999.359406,3566.231714,18962.58297,2483.5621,59905.88875,49887.05337,988.5194859,2649.112974,13604.5534,9774.777263,1209.255847,639.3969479,10.90823814
